IMG_20210824_155809.jpg	6602	-1200	-6963
IMG_20210824_155813.jpg	5930	-2629	-7004
IMG_20210824_155816.jpg	4896	-4302	-7194
IMG_20210824_155819.jpg	3664	-5614	-6901
IMG_20210824_155822.jpg	2063	-6369	-7122
IMG_20210824_155829.jpg	1783	-7063	-6513
IMG_20210824_155831.jpg	314	-7454	-6542
IMG_20210824_155834.jpg	-890	-7368	-6412
IMG_20210824_155836.jpg	-2780	-6829	-6468
IMG_20210824_155841.jpg	-3879	-5881	-6906
IMG_20210824_155844.jpg	-5058	-5147	-6914
IMG_20210824_155849.jpg	-6716	-2399	-6791
IMG_20210824_155852.jpg	-7184	-434	-6853
IMG_20210824_155855.jpg	-7001	992	-6807
IMG_20210824_155858.jpg	-6186	3413	-6776
IMG_20210824_155901.jpg	-4843	5132	-6809
IMG_20210824_155907.jpg	-2984	6696	-6472
IMG_20210824_155909.jpg	-1949	6954	-6586
IMG_20210824_155915.jpg	2027	6841	-6678
IMG_20210824_155916.jpg	2066	6797	-6526
IMG_20210824_155921.jpg	5395	5305	-5644
