IMG_20210824_153110.jpg	-58	7858	-5870
IMG_20210824_153115.jpg	2434	7510	-5644
IMG_20210824_153123.jpg	5240	5016	-6346
IMG_20210824_153126.jpg	6513	2863	-6484
IMG_20210824_153132.jpg	6750	341	-6882
IMG_20210824_153136.jpg	6003	-2261	-7230
IMG_20210824_153139.jpg	4706	-4143	-7466
IMG_20210824_153146.jpg	3669	-6658	-6129
IMG_20210824_153148.jpg	1662	-7662	-5909
IMG_20210824_153150.jpg	1633	-7682	-5856
IMG_20210824_153155.jpg	-347	-7936	-5798
IMG_20210824_153158.jpg	-3214	-7471	-5637
IMG_20210824_153202.jpg	-5775	-5871	-5491
IMG_20210824_153207.jpg	-6633	-3499	-6476
IMG_20210824_153210.jpg	-6984	-1471	-6832
IMG_20210824_153214.jpg	-7049	412	-6919
IMG_20210824_153217.jpg	-6311	3275	-6800
IMG_20210824_153248.jpg	-5942	4860	-6080
IMG_20210824_153251.jpg	-4233	6386	-6144
IMG_20210824_153254.jpg	-1530	7532	-5923
IMG_20210824_153256.jpg	-1535	7415	-6075
