IMG_20210824_161932.jpg	15	7437	-6346
IMG_20210824_161939.jpg	3850	6306	-6180
IMG_20210824_161944.jpg	5267	4366	-6756
IMG_20210824_161946.jpg	6186	2233	-7080
IMG_20210824_161949.jpg	6630	530	-7085
IMG_20210824_161952.jpg	6288	-1365	-7100
IMG_20210824_161955.jpg	5729	-3139	-7186
IMG_20210824_162003.jpg	4066	-5182	-7208
IMG_20210824_162004.jpg	4043	-5287	-7181
IMG_20210824_162007.jpg	2001	-6827	-6761
IMG_20210824_162010.jpg	-98	-7376	-6617
IMG_20210824_162014.jpg	-2123	-7289	-6214
IMG_20210824_162017.jpg	-3690	-6360	-6581
IMG_20210824_162021.jpg	-5309	-4609	-6935
IMG_20210824_162028.jpg	-6886	-1051	-7096
IMG_20210824_162031.jpg	-6323	1000	-7512
IMG_20210824_162034.jpg	-5485	3170	-7555
IMG_20210824_162037.jpg	-4372	5471	-6886
IMG_20210824_162040.jpg	-3047	6591	-6529
IMG_20210824_162042.jpg	-1452	7227	-6473
IMG_20210824_162044.jpg	-1435	7212	-6330
