IMG_20210824_160108.jpg	-104	6381	-7359
IMG_20210824_160112.jpg	1385	6254	-7332
IMG_20210824_160117.jpg	3620	4747	-7592
IMG_20210824_160121.jpg	5249	2466	-7762
IMG_20210824_160126.jpg	5714	-185	-7834
IMG_20210824_160128.jpg	5738	-170	-7777
IMG_20210824_160131.jpg	5145	-2993	-7635
IMG_20210824_160137.jpg	3149	-5552	-7347
IMG_20210824_160140.jpg	620	-6005	-7761
IMG_20210824_160142.jpg	747	-6084	-7648
IMG_20210824_160150.jpg	160	-5490	-8127
IMG_20210824_160153.jpg	-1973	-5050	-8214
IMG_20210824_160156.jpg	-3444	-4944	-7805
IMG_20210824_160159.jpg	-3270	-5763	-7303
IMG_20210824_160201.jpg	-2587	-5635	-7682
IMG_20210824_160205.jpg	-5163	-4389	-7221
IMG_20210824_160209.jpg	-6752	-2201	-6903
IMG_20210824_160214.jpg	-5704	187	-7997
IMG_20210824_160215.jpg	-5755	73	-8014
IMG_20210824_160218.jpg	-5057	3794	-7547
IMG_20210824_160221.jpg	-3653	5040	-7548
IMG_20210824_160225.jpg	-1863	5991	-7477
IMG_20210824_160226.jpg	-1910	6018	-7460
IMG_20210824_160227.jpg	-1817	6005	-7452
IMG_20210824_160230.jpg	-617	6338	-7415
