IMG_20210824_152631.jpg	89	8453	-4811
IMG_20210824_152634.jpg	2114	8148	-4847
IMG_20210824_152639.jpg	3767	7386	-5030
IMG_20210824_152646.jpg	6587	4759	-5316
IMG_20210824_152650.jpg	7379	1865	-5884
IMG_20210824_152659.jpg	7976	114	-5424
IMG_20210824_152708.jpg	7018	-4058	-5265
IMG_20210824_152712.jpg	5838	-5669	-5435
IMG_20210824_152714.jpg	5847	-5719	-5366
IMG_20210824_152719.jpg	3905	-7148	-5259
IMG_20210824_152720.jpg	3971	-7143	-5373
IMG_20210824_152725.jpg	1260	-8208	-5274
IMG_20210824_152742.jpg	-3806	-8052	-4112
IMG_20210824_152857.jpg	-31	-8550	-4928
IMG_20210824_152900.jpg	-94	-8623	-4745
IMG_20210824_152909.jpg	-3503	-8059	-4548
IMG_20210824_152912.jpg	-5301	-6912	-4704
IMG_20210824_152916.jpg	-6963	-5121	-4826
IMG_20210824_152919.jpg	-7526	-3941	-5225
IMG_20210824_152922.jpg	-8260	-1214	-5247
IMG_20210824_152923.jpg	-8234	-1300	-5115
IMG_20210824_152928.jpg	-8042	2321	-5277
IMG_20210824_152930.jpg	-8040	2613	-5090
IMG_20210824_152934.jpg	-6806	5006	-5210
IMG_20210824_152936.jpg	-4959	6738	-5172
IMG_20210824_152939.jpg	-3013	7713	-5191
IMG_20210824_152942.jpg	-1286	8227	-5070
