IMG_20210824_150424.jpg	6729	806	-6838
IMG_20210824_150428.jpg	6359	-1583	-7109
IMG_20210824_150433.jpg	4721	-4131	-7459
IMG_20210824_150437.jpg	3097	-5916	-7182
IMG_20210824_150441.jpg	1820	-6789	-6885
IMG_20210824_150448.jpg	256	-7145	-6761
IMG_20210824_150452.jpg	-2643	-6520	-6933
IMG_20210824_150455.jpg	-4940	-5132	-6847
IMG_20210824_150502.jpg	-6277	-3518	-6772
IMG_20210824_150506.jpg	-6598	-1913	-7111
IMG_20210824_150511.jpg	-6377	-35	-7569
IMG_20210824_150515.jpg	-6234	64	-7664
IMG_20210824_150519.jpg	-5681	2703	-7593
IMG_20210824_150524.jpg	-4378	4491	-7578
IMG_20210824_150528.jpg	-2760	5749	-7457
IMG_20210824_150532.jpg	-686	6709	-7031
IMG_20210824_150540.jpg	959	7648	-5944
IMG_20210824_150543.jpg	3327	6611	-6195
IMG_20210824_150547.jpg	4839	4860	-6769
IMG_20210824_150550.jpg	5921	3024	-7012
IMG_20210824_150553.jpg	6507	1290	-7112
IMG_20210824_150555.jpg	6239	1449	-6895
