0.	2753.6183699619087	4608.	2703.8458301737455
0.	2791.817237097395	4608.	1070.954723484167
0.	1180.3174504775102	3502.861377839742	0.
4608.	1920.087580053626	2898.655660665518	3456.
1648.2782010951769	3456.	3417.0061539864964	0.
0.	2963.980908271581	1744.3994660218577	0.
4020.8589875999123	3456.	4048.8555649041964	0.
3346.0065710446192	3456.	1083.8819074112823	0.
0.	684.5207427970995	1835.527447305077	3456.
4608.	1323.660474238278	3098.000361916236	0.
0.	384.16881558009567	4608.	2926.7556795608402
0.	2063.9743588453725	3540.615515505212	3456.
0.	637.1214139333645	4608.	657.4822481942398
0.	2958.081165846266	4608.	305.18678988596054
4608.	2132.920196896199	1890.8844041300135	3456.
0.	1398.2572073251456	1399.2872994099616	0.
1187.3883143998796	3456.	3036.0906452107647	0.
4608.	115.23727288097444	2774.2611562075203	3456.
259.0153321686641	3456.	376.98351475457025	0.
3349.2603550446424	3456.	1016.1834612604525	0.
4608.	3366.3479578998185	2602.239345756174	0.
0.	1631.3528853250605	1521.1646641914224	3456.
0.	736.4558658399372	4608.	2722.8115603215683
4608.	1501.8790170184868	921.4992713648414	0.
