IMG_20210405_013322.jpg	-134	-40	9964
IMG_20210405_013340.jpg	-167	-87	-9798
IMG_20210405_013353.jpg	9588	4	-89
IMG_20210405_013415.jpg	-9937	-56	5
IMG_20210405_013440.jpg	-113	-9865	144
IMG_20210405_013512.jpg	-176	9722	-141
