-2498.9797244251813	1690.052440526276
-2166.658638111903	2885.566026829658
-1507.1569650217098	4185.12711090584
-60.96234663893142	5011.370197454034
1294.066105796719	5573.997659919805
2607.511328024656	5481.454303437319
4496.854739256863	5595.636760860665
5760.766911702333	4517.448371483179
6151.969557940344	4102.653581696257
6278.367032503639	2586.7487233273446
6507.478558960032	1299.9566046061045
6316.132399141911	-645.7089235569445
5312.000540460236	-1693.3426356475602
4063.5240135462136	-2106.503112259282
2600.6719651470235	-2130.627793577494
915.3960287604549	-1891.1209379266913
-229.31369316837538	-1134.7720476745394
-932.0511972006219	-28.144082111615262
-1647.0398677650373	1109.6453213499244
